customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
459,1,Tommy,Collazo,tommy.collazo@sakilacustomer.org,464,1,2006-02-14 00:00:00,2006-02-15 00:00:00
460,1,Leon,Bostic,leon.bostic@sakilacustomer.org,465,1,2006-02-14 00:00:00,2006-02-15 00:00:00
461,1,Derek,Blakely,derek.blakely@sakilacustomer.org,466,1,2006-02-14 00:00:00,2006-02-15 00:00:00
462,2,Warren,Sherrod,warren.sherrod@sakilacustomer.org,467,1,2006-02-14 00:00:00,2006-02-15 00:00:00
463,2,Darrell,Power,darrell.power@sakilacustomer.org,468,1,2006-02-14 00:00:00,2006-02-15 00:00:00
464,1,Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,469,1,2006-02-14 00:00:00,2006-02-15 00:00:00
465,1,Floyd,Gandy,floyd.gandy@sakilacustomer.org,470,1,2006-02-14 00:00:00,2006-02-15 00:00:00
466,1,Leo,Ebert,leo.ebert@sakilacustomer.org,471,1,2006-02-14 00:00:00,2006-02-15 00:00:00
467,2,Alvin,Deloach,alvin.deloach@sakilacustomer.org,472,1,2006-02-14 00:00:00,2006-02-15 00:00:00
468,1,Tim,Cary,tim.cary@sakilacustomer.org,473,1,2006-02-14 00:00:00,2006-02-15 00:00:00
469,2,Wesley,Bull,wesley.bull@sakilacustomer.org,474,1,2006-02-14 00:00:00,2006-02-15 00:00:00
470,1,Gordon,Allard,gordon.allard@sakilacustomer.org,475,1,2006-02-14 00:00:00,2006-02-15 00:00:00
471,1,Dean,Sauer,dean.sauer@sakilacustomer.org,476,1,2006-02-14 00:00:00,2006-02-15 00:00:00
472,1,Greg,Robins,greg.robins@sakilacustomer.org,477,1,2006-02-14 00:00:00,2006-02-15 00:00:00
473,2,Jorge,Olivares,jorge.olivares@sakilacustomer.org,478,1,2006-02-14 00:00:00,2006-02-15 00:00:00
474,2,Dustin,Gillette,dustin.gillette@sakilacustomer.org,479,1,2006-02-14 00:00:00,2006-02-15 00:00:00
475,2,Pedro,Chestnut,pedro.chestnut@sakilacustomer.org,480,1,2006-02-14 00:00:00,2006-02-15 00:00:00
476,1,Derrick,Bourque,derrick.bourque@sakilacustomer.org,481,1,2006-02-14 00:00:00,2006-02-15 00:00:00
477,1,Dan,Paine,dan.paine@sakilacustomer.org,482,1,2006-02-14 00:00:00,2006-02-15 00:00:00
478,1,Lewis,Lyman,lewis.lyman@sakilacustomer.org,483,1,2006-02-14 00:00:00,2006-02-15 00:00:00
479,1,Zachary,Hite,zachary.hite@sakilacustomer.org,484,1,2006-02-14 00:00:00,2006-02-15 00:00:00
480,1,Corey,Hauser,corey.hauser@sakilacustomer.org,485,1,2006-02-14 00:00:00,2006-02-15 00:00:00
481,1,Herman,Devore,herman.devore@sakilacustomer.org,486,1,2006-02-14 00:00:00,2006-02-15 00:00:00
482,1,Maurice,Crawley,maurice.crawley@sakilacustomer.org,487,0,2006-02-14 00:00:00,2006-02-15 00:00:00
483,2,Vernon,Chapa,vernon.chapa@sakilacustomer.org,488,1,2006-02-14 00:00:00,2006-02-15 00:00:00
484,1,Roberto,Vu,roberto.vu@sakilacustomer.org,489,1,2006-02-14 00:00:00,2006-02-15 00:00:00
485,1,Clyde,Tobias,clyde.tobias@sakilacustomer.org,490,1,2006-02-14 00:00:00,2006-02-15 00:00:00
486,1,Glen,Talbert,glen.talbert@sakilacustomer.org,491,1,2006-02-14 00:00:00,2006-02-15 00:00:00
487,2,Hector,Poindexter,hector.poindexter@sakilacustomer.org,492,1,2006-02-14 00:00:00,2006-02-15 00:00:00
488,2,Shane,Millard,shane.millard@sakilacustomer.org,493,1,2006-02-14 00:00:00,2006-02-15 00:00:00
489,1,Ricardo,Meador,ricardo.meador@sakilacustomer.org,494,1,2006-02-14 00:00:00,2006-02-15 00:00:00
490,1,Sam,Mcduffie,sam.mcduffie@sakilacustomer.org,495,1,2006-02-14 00:00:00,2006-02-15 00:00:00
491,2,Rick,Mattox,rick.mattox@sakilacustomer.org,496,1,2006-02-14 00:00:00,2006-02-15 00:00:00
492,2,Lester,Kraus,lester.kraus@sakilacustomer.org,497,1,2006-02-14 00:00:00,2006-02-15 00:00:00
493,1,Brent,Harkins,brent.harkins@sakilacustomer.org,498,1,2006-02-14 00:00:00,2006-02-15 00:00:00
494,2,Ramon,Choate,ramon.choate@sakilacustomer.org,499,1,2006-02-14 00:00:00,2006-02-15 00:00:00
495,2,Charlie,Bess,charlie.bess@sakilacustomer.org,500,1,2006-02-14 00:00:00,2006-02-15 00:00:00
496,2,Tyler,Wren,tyler.wren@sakilacustomer.org,501,1,2006-02-14 00:00:00,2006-02-15 00:00:00
497,2,Gilbert,Sledge,gilbert.sledge@sakilacustomer.org,502,1,2006-02-14 00:00:00,2006-02-15 00:00:00
498,1,Gene,Sanborn,gene.sanborn@sakilacustomer.org,503,1,2006-02-14 00:00:00,2006-02-15 00:00:00
499,2,Marc,Outlaw,marc.outlaw@sakilacustomer.org,504,1,2006-02-14 00:00:00,2006-02-15 00:00:00
500,1,Reginald,Kinder,reginald.kinder@sakilacustomer.org,505,1,2006-02-14 00:00:00,2006-02-15 00:00:00
501,1,Ruben,Geary,ruben.geary@sakilacustomer.org,506,1,2006-02-14 00:00:00,2006-02-15 00:00:00
502,1,Brett,Cornwell,brett.cornwell@sakilacustomer.org,507,1,2006-02-14 00:00:00,2006-02-15 00:00:00
503,1,Angel,Barclay,angel.barclay@sakilacustomer.org,508,1,2006-02-14 00:00:00,2006-02-15 00:00:00
504,1,Nathaniel,Adam,nathaniel.adam@sakilacustomer.org,509,1,2006-02-14 00:00:00,2006-02-15 00:00:00
505,1,Rafael,Abney,rafael.abney@sakilacustomer.org,510,1,2006-02-14 00:00:00,2006-02-15 00:00:00
506,2,Leslie,Seward,leslie.seward@sakilacustomer.org,511,1,2006-02-14 00:00:00,2006-02-15 00:00:00
507,2,Edgar,Rhoads,edgar.rhoads@sakilacustomer.org,512,1,2006-02-14 00:00:00,2006-02-15 00:00:00
508,2,Milton,Howland,milton.howland@sakilacustomer.org,513,1,2006-02-14 00:00:00,2006-02-15 00:00:00
509,1,Raul,Fortier,raul.fortier@sakilacustomer.org,514,1,2006-02-14 00:00:00,2006-02-15 00:00:00
510,2,Ben,Easter,ben.easter@sakilacustomer.org,515,0,2006-02-14 00:00:00,2006-02-15 00:00:00
511,1,Chester,Benner,chester.benner@sakilacustomer.org,516,1,2006-02-14 00:00:00,2006-02-15 00:00:00
512,1,Cecil,Vines,cecil.vines@sakilacustomer.org,517,1,2006-02-14 00:00:00,2006-02-15 00:00:00
513,2,Duane,Tubbs,duane.tubbs@sakilacustomer.org,519,1,2006-02-14 00:00:00,2006-02-15 00:00:00
514,2,Franklin,Troutman,franklin.troutman@sakilacustomer.org,520,1,2006-02-14 00:00:00,2006-02-15 00:00:00
515,1,Andre,Rapp,andre.rapp@sakilacustomer.org,521,1,2006-02-14 00:00:00,2006-02-15 00:00:00
516,2,Elmer,Noe,elmer.noe@sakilacustomer.org,522,1,2006-02-14 00:00:00,2006-02-15 00:00:00
517,2,Brad,Mccurdy,brad.mccurdy@sakilacustomer.org,523,1,2006-02-14 00:00:00,2006-02-15 00:00:00
518,1,Gabriel,Harder,gabriel.harder@sakilacustomer.org,524,1,2006-02-14 00:00:00,2006-02-15 00:00:00
519,2,Ron,Deluca,ron.deluca@sakilacustomer.org,525,1,2006-02-14 00:00:00,2006-02-15 00:00:00
520,2,Mitchell,Westmoreland,mitchell.westmoreland@sakilacustomer.org,526,1,2006-02-14 00:00:00,2006-02-15 00:00:00
521,2,Roland,South,roland.south@sakilacustomer.org,527,1,2006-02-14 00:00:00,2006-02-15 00:00:00
522,2,Arnold,Havens,arnold.havens@sakilacustomer.org,528,1,2006-02-14 00:00:00,2006-02-15 00:00:00
523,1,Harvey,Guajardo,harvey.guajardo@sakilacustomer.org,529,1,2006-02-14 00:00:00,2006-02-15 00:00:00
524,1,Jared,Ely,jared.ely@sakilacustomer.org,530,1,2006-02-14 00:00:00,2006-02-15 00:00:00
525,2,Adrian,Clary,adrian.clary@sakilacustomer.org,531,1,2006-02-14 00:00:00,2006-02-15 00:00:00
526,2,Karl,Seal,karl.seal@sakilacustomer.org,532,1,2006-02-14 00:00:00,2006-02-15 00:00:00
527,1,Cory,Meehan,cory.meehan@sakilacustomer.org,533,1,2006-02-14 00:00:00,2006-02-15 00:00:00
528,1,Claude,Herzog,claude.herzog@sakilacustomer.org,534,1,2006-02-14 00:00:00,2006-02-15 00:00:00
529,2,Erik,Guillen,erik.guillen@sakilacustomer.org,535,1,2006-02-14 00:00:00,2006-02-15 00:00:00
530,2,Darryl,Ashcraft,darryl.ashcraft@sakilacustomer.org,536,1,2006-02-14 00:00:00,2006-02-15 00:00:00
531,2,Jamie,Waugh,jamie.waugh@sakilacustomer.org,537,1,2006-02-14 00:00:00,2006-02-15 00:00:00
532,2,Neil,Renner,neil.renner@sakilacustomer.org,538,1,2006-02-14 00:00:00,2006-02-15 00:00:00
533,1,Jessie,Milam,jessie.milam@sakilacustomer.org,539,1,2006-02-14 00:00:00,2006-02-15 00:00:00
534,1,Christian,Jung,christian.jung@sakilacustomer.org,540,0,2006-02-14 00:00:00,2006-02-15 00:00:00
535,1,Javier,Elrod,javier.elrod@sakilacustomer.org,541,1,2006-02-14 00:00:00,2006-02-15 00:00:00
536,2,Fernando,Churchill,fernando.churchill@sakilacustomer.org,542,1,2006-02-14 00:00:00,2006-02-15 00:00:00
537,2,Clinton,Buford,clinton.buford@sakilacustomer.org,543,1,2006-02-14 00:00:00,2006-02-15 00:00:00
538,2,Ted,Breaux,ted.breaux@sakilacustomer.org,544,1,2006-02-14 00:00:00,2006-02-15 00:00:00
539,1,Mathew,Bolin,mathew.bolin@sakilacustomer.org,545,1,2006-02-14 00:00:00,2006-02-15 00:00:00
540,1,Tyrone,Asher,tyrone.asher@sakilacustomer.org,546,1,2006-02-14 00:00:00,2006-02-15 00:00:00
541,2,Darren,Windham,darren.windham@sakilacustomer.org,547,1,2006-02-14 00:00:00,2006-02-15 00:00:00
542,2,Lonnie,Tirado,lonnie.tirado@sakilacustomer.org,548,1,2006-02-14 00:00:00,2006-02-15 00:00:00
543,1,Lance,Pemberton,lance.pemberton@sakilacustomer.org,549,1,2006-02-14 00:00:00,2006-02-15 00:00:00
544,2,Cody,Nolen,cody.nolen@sakilacustomer.org,550,1,2006-02-14 00:00:00,2006-02-15 00:00:00
545,2,Julio,Noland,julio.noland@sakilacustomer.org,551,1,2006-02-14 00:00:00,2006-02-15 00:00:00
546,1,Kelly,Knott,kelly.knott@sakilacustomer.org,552,1,2006-02-14 00:00:00,2006-02-15 00:00:00
547,1,Kurt,Emmons,kurt.emmons@sakilacustomer.org,553,1,2006-02-14 00:00:00,2006-02-15 00:00:00
548,1,Allan,Cornish,allan.cornish@sakilacustomer.org,554,1,2006-02-14 00:00:00,2006-02-15 00:00:00
549,1,Nelson,Christenson,nelson.christenson@sakilacustomer.org,555,1,2006-02-14 00:00:00,2006-02-15 00:00:00
550,2,Guy,Brownlee,guy.brownlee@sakilacustomer.org,556,1,2006-02-14 00:00:00,2006-02-15 00:00:00
551,2,Clayton,Barbee,clayton.barbee@sakilacustomer.org,557,1,2006-02-14 00:00:00,2006-02-15 00:00:00
552,2,Hugh,Waldrop,hugh.waldrop@sakilacustomer.org,558,1,2006-02-14 00:00:00,2006-02-15 00:00:00
553,1,Max,Pitt,max.pitt@sakilacustomer.org,559,1,2006-02-14 00:00:00,2006-02-15 00:00:00
554,1,Dwayne,Olvera,dwayne.olvera@sakilacustomer.org,560,1,2006-02-14 00:00:00,2006-02-15 00:00:00
555,1,Dwight,Lombardi,dwight.lombardi@sakilacustomer.org,561,1,2006-02-14 00:00:00,2006-02-15 00:00:00
556,2,Armando,Gruber,armando.gruber@sakilacustomer.org,562,1,2006-02-14 00:00:00,2006-02-15 00:00:00
557,1,Felix,Gaffney,felix.gaffney@sakilacustomer.org,563,1,2006-02-14 00:00:00,2006-02-15 00:00:00
558,1,Jimmie,Eggleston,jimmie.eggleston@sakilacustomer.org,564,0,2006-02-14 00:00:00,2006-02-15 00:00:00
559,2,Everett,Banda,everett.banda@sakilacustomer.org,565,1,2006-02-14 00:00:00,2006-02-15 00:00:00
560,1,Jordan,Archuleta,jordan.archuleta@sakilacustomer.org,566,1,2006-02-14 00:00:00,2006-02-15 00:00:00
561,2,Ian,Still,ian.still@sakilacustomer.org,567,1,2006-02-14 00:00:00,2006-02-15 00:00:00
562,1,Wallace,Slone,wallace.slone@sakilacustomer.org,568,1,2006-02-14 00:00:00,2006-02-15 00:00:00
563,2,Ken,Prewitt,ken.prewitt@sakilacustomer.org,569,1,2006-02-14 00:00:00,2006-02-15 00:00:00
564,2,Bob,Pfeiffer,bob.pfeiffer@sakilacustomer.org,570,1,2006-02-14 00:00:00,2006-02-15 00:00:00
565,2,Jaime,Nettles,jaime.nettles@sakilacustomer.org,571,1,2006-02-14 00:00:00,2006-02-15 00:00:00
566,1,Casey,Mena,casey.mena@sakilacustomer.org,572,1,2006-02-14 00:00:00,2006-02-15 00:00:00
567,2,Alfredo,Mcadams,alfredo.mcadams@sakilacustomer.org,573,1,2006-02-14 00:00:00,2006-02-15 00:00:00
568,2,Alberto,Henning,alberto.henning@sakilacustomer.org,574,1,2006-02-14 00:00:00,2006-02-15 00:00:00
569,2,Dave,Gardiner,dave.gardiner@sakilacustomer.org,575,1,2006-02-14 00:00:00,2006-02-15 00:00:00
570,2,Ivan,Cromwell,ivan.cromwell@sakilacustomer.org,576,1,2006-02-14 00:00:00,2006-02-15 00:00:00
571,2,Johnnie,Chisholm,johnnie.chisholm@sakilacustomer.org,577,1,2006-02-14 00:00:00,2006-02-15 00:00:00
572,1,Sidney,Burleson,sidney.burleson@sakilacustomer.org,578,1,2006-02-14 00:00:00,2006-02-15 00:00:00
573,1,Byron,Box,byron.box@sakilacustomer.org,579,1,2006-02-14 00:00:00,2006-02-15 00:00:00
574,2,Julian,Vest,julian.vest@sakilacustomer.org,580,1,2006-02-14 00:00:00,2006-02-15 00:00:00
575,2,Isaac,Oglesby,isaac.oglesby@sakilacustomer.org,581,1,2006-02-14 00:00:00,2006-02-15 00:00:00
576,2,Morris,Mccarter,morris.mccarter@sakilacustomer.org,582,1,2006-02-14 00:00:00,2006-02-15 00:00:00
577,2,Clifton,Malcolm,clifton.malcolm@sakilacustomer.org,583,1,2006-02-14 00:00:00,2006-02-15 00:00:00
578,2,Willard,Lumpkin,willard.lumpkin@sakilacustomer.org,584,1,2006-02-14 00:00:00,2006-02-15 00:00:00
579,2,Daryl,Larue,daryl.larue@sakilacustomer.org,585,1,2006-02-14 00:00:00,2006-02-15 00:00:00
580,1,Ross,Grey,ross.grey@sakilacustomer.org,586,1,2006-02-14 00:00:00,2006-02-15 00:00:00
581,1,Virgil,Wofford,virgil.wofford@sakilacustomer.org,587,1,2006-02-14 00:00:00,2006-02-15 00:00:00
582,2,Andy,Vanhorn,andy.vanhorn@sakilacustomer.org,588,1,2006-02-14 00:00:00,2006-02-15 00:00:00
583,1,Marshall,Thorn,marshall.thorn@sakilacustomer.org,589,1,2006-02-14 00:00:00,2006-02-15 00:00:00
584,2,Salvador,Teel,salvador.teel@sakilacustomer.org,590,1,2006-02-14 00:00:00,2006-02-15 00:00:00
585,1,Perry,Swafford,perry.swafford@sakilacustomer.org,591,1,2006-02-14 00:00:00,2006-02-15 00:00:00
586,1,Kirk,Stclair,kirk.stclair@sakilacustomer.org,592,1,2006-02-14 00:00:00,2006-02-15 00:00:00
587,1,Sergio,Stanfield,sergio.stanfield@sakilacustomer.org,593,1,2006-02-14 00:00:00,2006-02-15 00:00:00
588,1,Marion,Ocampo,marion.ocampo@sakilacustomer.org,594,1,2006-02-14 00:00:00,2006-02-15 00:00:00
589,1,Tracy,Herrmann,tracy.herrmann@sakilacustomer.org,595,1,2006-02-14 00:00:00,2006-02-15 00:00:00
590,2,Seth,Hannon,seth.hannon@sakilacustomer.org,596,1,2006-02-14 00:00:00,2006-02-15 00:00:00
591,1,Kent,Arsenault,kent.arsenault@sakilacustomer.org,597,1,2006-02-14 00:00:00,2006-02-15 00:00:00
592,1,Terrance,Roush,terrance.roush@sakilacustomer.org,598,0,2006-02-14 00:00:00,2006-02-15 00:00:00
593,2,Rene,Mcalister,rene.mcalister@sakilacustomer.org,599,1,2006-02-14 00:00:00,2006-02-15 00:00:00
594,1,Eduardo,Hiatt,eduardo.hiatt@sakilacustomer.org,600,1,2006-02-14 00:00:00,2006-02-15 00:00:00
595,1,Terrence,Gunderson,terrence.gunderson@sakilacustomer.org,601,1,2006-02-14 00:00:00,2006-02-15 00:00:00
596,1,Enrique,Forsythe,enrique.forsythe@sakilacustomer.org,602,1,2006-02-14 00:00:00,2006-02-15 00:00:00
597,1,Freddie,Duggan,freddie.duggan@sakilacustomer.org,603,1,2006-02-14 00:00:00,2006-02-15 00:00:00
598,1,Wade,Delvalle,wade.delvalle@sakilacustomer.org,604,1,2006-02-14 00:00:00,2006-02-15 00:00:00
599,2,Austin,Cintron,austin.cintron@sakilacustomer.org,605,1,2006-02-14 00:00:00,2006-02-15 00:00:00
